id,title,link,description,pubDate,source_id,category,country,language
52,"Dự báo thời tiết ngày mai (30/3): Miền Bắc giai đoạn giao mùa, nhiều nơi xảy ra thời tiết cực đoan",https://giadinh.suckhoedoisong.vn/du-bao-thoi-tiet-ngay-mai-30-3-mien-bac-giai-doan-giao-mua-nhieu-noi-xay-ra-thoi-tiet-cuc-doan-172230329182101389.htm,"GĐXH - Theo dự báo thời tiết ngày mai (30/3), miền Bắc đang trong giai đoạn giao mùa nhiều nơi có mưa rào và dông. Cục bộ có mưa to với lượng mưa có nơi trên 50mm. Cảnh báo khả năng xảy ra lốc, sét, mưa đá và gió giật mạnh xảy ra ở nhiều nơi. Chi tiết thời tiết ngày mai thế nào?",2023-03-29 12:24:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
53,6 thực phẩm nên ăn vào bữa tối để giảm cân nhanh,https://giadinh.suckhoedoisong.vn/6-thuc-pham-nen-an-vao-bua-toi-de-giam-can-nhanh-17223032414321021.htm,"Bữa tối với các loại đậu, rau màu xanh lá, thịt ức gà chứa ít calo nhưng giàu dưỡng chất, giúp no lâu, hỗ trợ giảm cân hiệu quả.",2023-03-29 12:20:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
54,"Đặt định vị trên xe, chồng bắt quả tang vợ và sếp đang yêu đương triền miên ở ghế sau",https://giadinh.suckhoedoisong.vn/dat-dinh-vi-tren-xe-chong-bat-qua-tang-vo-va-sep-dang-yeu-duong-trien-mien-o-ghe-sau-172230329164350788.htm,"GĐXH - Anh Hà lái xe đến địa điểm được định vị, phát hiện màn ngoại tình nóng bỏng của sếp và vợ mình.",2023-03-29 12:16:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
55,Mẹo chăm sóc da từ dầu Jojoba,https://giadinh.suckhoedoisong.vn/meo-cham-soc-da-tu-dau-jojoba-172230329151017826.htm,"GĐXH - Dầu Jojoba có khả năng kiểm soát và cân bằng độ ẩm hiệu quả trên da. Đồng thời, có tác dụng dưỡng ẩm và làm mềm da. Dưới đây là công dụng của dầu Jojoba trong việc chăm sóc làn da nên thử ngay.",2023-03-29 12:11:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
56,"4 bài tập kích thích nhu động ruột, hỗ trợ bệnh trĩ không tăng nặng",https://giadinh.suckhoedoisong.vn/4-bai-tap-kich-thich-nhu-dong-ruot-ho-tro-benh-tri-khong-tang-nang-17223032816521082.htm,"Bệnh trĩ xảy ra khi các tĩnh mạch ở trực tràng dưới hoặc hậu môn bị sưng, giãn gây khó chịu, đau đớn, bất tiện trong sinh hoạt.",2023-03-29 11:51:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
57,Tân trang phòng tắm vẫn tiết kiệm chi phí,https://giadinh.suckhoedoisong.vn/tan-trang-phong-tam-van-tiet-kiem-chi-phi-172230329185127492.htm,"Phòng tắm là nơi giúp bạn thư giãn và trút bỏ mọi phiền muộn, bụi bẩn ở ngoài để có được trạng thái tinh thần tốt nhất. Vì thế, đầu tư vào khu vực này trong nhà luôn là điều được nhiều gia chủ quan tâm.",2023-03-29 11:51:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
58,Lời khai của nghi phạm sát hại nữ chủ tiệm spa tại Đồng Nai,https://giadinh.suckhoedoisong.vn/loi-khai-cua-nghi-pham-sat-hai-nu-chu-tiem-spa-tai-dong-nai-172230329183952992.htm,"Công an tỉnh Đồng Nai vừa di lý nghi phạm sát hại nữ chủ tiệm spa tại TP.Biên Hòa, sau khi bắt giữ đối tượng đang lẩn trốn tại Gia Lai.",2023-03-29 11:39:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
59,"2 khung giờ ""vàng"" nên tập thể dục để đốt mỡ, giảm cân hiệu quả, cần lưu ý 4 điều này để tăng sức bền",https://giadinh.suckhoedoisong.vn/2-khung-gio-vang-nen-tap-the-duc-de-dot-mo-giam-can-hieu-qua-can-luu-y-4-dieu-nay-de-tang-suc-ben-172230329154958179.htm,GĐXH - Tập thể dục vào những thời điểm khác nhau mang đến tác động khác nhau cho cơ thể. Có 2 khung giờ tuyệt vời bạn nên chọn để tập nếu muốn giảm cân.,2023-03-29 11:39:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
60,"Dùng điện sinh hoạt chích cá dưới ao, người đàn ông tử vong",https://giadinh.suckhoedoisong.vn/dung-dien-sinh-hoat-chich-ca-duoi-ao-nguoi-dan-ong-tu-vong-172230329183529429.htm,"Không thấy ông H đâu mọi người chạy đi tìm thì thấy ông tử vong dưới ao, bên cạnh là cây sào gắn sợi dây điện vẫn chưa tắt nguồn…",2023-03-29 11:35:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
61,"Cách làm nấm rơm kho tiêu chay đơn giản, hấp dẫn",https://giadinh.suckhoedoisong.vn/cach-lam-nam-rom-kho-tieu-chay-don-gian-hap-dan-172230329183242898.htm,Cách làm nấm rơm kho tiêu đậm đà và thơm ngon cho những bữa ăn chay hàng ngày. Tham khảo công thức làm món nấm rơm kho tiêu đơn giản mà VietNamNet chia sẻ và thực hiện ngay nhé!,2023-03-29 11:32:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
62,"12 thực phẩm được mệnh danh là 'khắc tinh' của mỡ máu, Việt Nam luôn có sẵn",https://giadinh.suckhoedoisong.vn/12-thuc-pham-duoc-menh-danh-la-khac-tinh-cua-mo-mau-viet-nam-luon-co-san-17223032917231681.htm,"Một số loại thực phẩm có thể giúp giảm mỡ máu trong cơ thể, nhờ đó, giảm nguy cơ mắc bệnh tim.",2023-03-29 11:21:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
63,Thông tin mới nhất từ BV Bạch Mai về sức khỏe toàn bộ bệnh nhi của Trường tiểu học Kim Giang trong vụ nghi ngộ độc thực phẩm,https://giadinh.suckhoedoisong.vn/toan-bo-benh-nhi-cua-truong-tieu-hoc-kim-giang-trong-vu-nghi-ngo-doc-thuc-pham-da-duoc-xuat-vien-172230329180716007.htm,"GĐXH - Sau khi có kết quả kiểm tra lại xét nghiệm, các cháu bé của Trường tiểu học Kim Giang bị nghi ngộ độc thực phẩm đã được cho ra viện vào cuối giờ chiều nay (29/3).",2023-03-29 11:20:00,giadinhsuckhoedoisong,sports,Vietnam,Vietnamese
64,"Trương Đình Hoàng, Martin Nguyễn 'chung mái nhà' với huyền thoại MMA thế giới",https://thethaovanhoa.vn/truong-dinh-hoang-martin-nguyen-chung-mai-nha-voi-huyen-thoai-mma-the-gioi-2023032912485412.htm,"Ngày 28/3, công ty đại diện cho nhiều võ sĩ danh tiếng bậc nhất võ Việt như Trương Đình Hoàng, Martin Nguyễn, Cung Lê, Lê Hữu Toàn và Nguyễn Kế Nhơn… Shadow Entertainment đã thông báo về việc chính thức ký hợp đồng quản lý với các võ sĩ danh tiếng của làng MMA thế giới.",2023-03-29 09:19:00,thethaovanhoa,sports,Vietnam,Vietnamese
65,ĐT Đức chỉ còn là một đội bóng tầm trung?,https://bongdaplus.vn/doi-tuyen-duc/dt-duc-chi-con-la-mot-doi-bong-tam-trung-3947792303.html,ĐT Đức vừa phải nhận thất bại với tỷ số 2-3 trước ĐT Bỉ. Dù chỉ là một trận giao hữu nhưng trận thua này vẫn là một hồi chuông báo động với Cỗ xe tăng khi họ chưa có nhiều tiến bộ dù sắp là chủ nhà của VCK EURO 2024.,2023-03-29 08:27:21,bongdaplus,sports,Vietnam,Vietnamese
66,‘Siêu cò’ châu Âu đánh giá bất ngờ về HLV Troussier,https://thethao247.vn/438-sieu-co-chau-au-danh-gia-bat-ngo-ve-hlv-troussier-d282628.html,Nhà môi giới bóng đá châu Âu có những chia sẻ đáng chú ý về tương lai của HLV Troussier với bóng đá Việt Nam.,2023-03-29 08:13:00,thethao247,sports,Vietnam,Vietnamese
67,Bại tướng ĐT Việt Nam trở thành 'niềm tự hào' Đông Nam Á,https://thethao247.vn/403-bai-tuong-dt-viet-nam-tro-thanh-niem-tu-hao-dong-nam-a-d282635.html,ĐT Malaysia là đại diện của Đông Nam Á gây ấn tượng trong đợt giao hữu FIFA Days.,2023-03-29 08:10:00,thethao247,sports,Vietnam,Vietnamese
68,Nagelsmann: Tuchel không phải bố tôi,https://bongdaplus.vn/bundesliga/nagelsmann-bac-bo-chuyen-nho-tuchel-moi-noi-tieng-3947362303.html,"Tuy không còn là người của Bayern, nhưng Julian Nagelsmann vẫn bị lôi vào những câu chuyện liên quan đến Thomas Tuchel, tân HLV trưởng của Hùm xám.",2023-03-29 08:09:34,bongdaplus,sports,Vietnam,Vietnamese
69,"LPGA Tour thêm giải tại Đông Nam Á,",https://vnexpress.net/lpga-tour-them-giai-tai-dong-nam-a-4586990.html,"Malaysia được chọn làm điểm đến thứ ba trong khu vực Đông Nam Á, sau Singapore và Thái Lan trong lịch LPGA Tour 2023.",2023-03-29 08:05:42,vnexpress,sports,Vietnam,Vietnamese
70,"Mơ đuổi kịp Việt Nam, ĐT Thái Lan nhận 'cái tát đau' từ FIFA",https://thethao247.vn/402-mo-duoi-kip-viet-nam-dt-thai-lan-nhan-cai-tat-dau-tu-fifa-d282621.html,ĐT Thái Lan đã phải nhận trận thua trước UAE trong trận giao hữu mới nhất thuộc khuôn khổ FIFA Days tháng 3.,2023-03-29 08:02:00,thethao247,sports,Vietnam,Vietnamese
71,HLV U23 Thái Lan chỉ ra lý do tuột hạng 3 ở giải châu Á,https://thethao247.vn/432-hlv-u23-thai-lan-chi-ra-ly-do-tuot-hang-3-o-giai-chau-a-d282627.html,HLV Issara Sritaro đã có những chia sẻ chi tiết sau trận thua U23 Kuwait tại Doha Cup 2023.,2023-03-29 08:01:00,thethao247,sports,Vietnam,Vietnamese
72,Đón xem MMA LION Championship 2023 khai màn trên VTVcab,https://thethaovanhoa.vn/don-xem-mma-lion-championship-2023-khai-man-tren-vtvcab-20230329143541327.htm,"Tâm điểm sự kiện đầu tiên của MMA LION Championship 2023 diễn ra ngày 1/4 tại Hà Nội là trận so găng giữa ""quái vật da nâu"" Trần Quang Lộc và ""Rồng Trung Hoa"" Lý Tiểu Long.",2023-03-29 07:49:00,thethaovanhoa,sports,Vietnam,Vietnamese
73,Giải PGA Tour về sân do Tiger Woods thiết kế,https://vnexpress.net/giai-pga-tour-ve-san-do-tiger-woods-thiet-ke-4586986.html,"Hôm 28/3, PGA Tour thông báo giải Worldwide Technology Championship 2023 sẽ diễn ra tại El Cardonal - sân do Tiger Woods thiết kế tại Mexico.",2023-03-29 07:34:39,vnexpress,sports,Vietnam,Vietnamese
74,"MU chơi trên cơ, chốt giá bom tấn khiến đối tác khó lòng từ chối",https://thethao247.vn/415-mu-choi-tren-co-chot-gia-bom-tan-khien-doi-tac-kho-long-tu-choi-d282623.html,MU cho thấy sự cao tay trên thị trường chuyển nhượng với động thái đáng chú ý đầu tiên với bản hợp đồng trong mơ của HLV Ten Hag.,2023-03-29 06:46:00,thethao247,sports,Vietnam,Vietnamese
75,102 bàn của Messi cho Argentina,https://vnexpress.net/102-ban-cua-messi-cho-argentina-4586811.html,"47% bàn của Messi cho Argentina đến từ giao hữu, nhưng chất lượng đối thủ của anh cao hơn hai cầu thủ khác đã ghi trên 100 bàn Cristiano Ronaldo và Ali Daei.",2023-03-29 05:00:00,vnexpress,sports,Vietnam,Vietnamese
76,Man City nhắm sao trẻ Tây Ban Nha thế chỗ Gundogan và Silva,https://bongdaplus.vn/tin-chuyen-nhuong-man-city/man-city-nham-sao-tre-tay-ban-nha-the-cho-gundogan-va-silva-3947682303.html,Man City đang theo dõi tiền vệ Gabri Veiga của Celta Vigo như một phương án tiềm năng để tăng cường sức mạnh cho tuyến giữa ở Hè 2023.,2023-03-29 04:56:48,bongdaplus,sports,Vietnam,Vietnamese
77,HLV Tây Ban Nha mạnh miệng dù thua Scotland,https://vnexpress.net/hlv-tay-ban-nha-manh-mieng-du-thua-scotland-4586888.html,"HLV Luis de la Fuente tuyên bố không thay đổi phong cách và tin Tây Ban Nha sẽ tiến bộ, sau khi thua Scotland 0-2 ở vòng loại Euro 2024.",2023-03-29 04:45:19,vnexpress,sports,Vietnam,Vietnamese
78,Rodri: 'Lối chơi của Scotland thật rác rưởi',https://vnexpress.net/rodri-loi-choi-cua-scotland-that-rac-ruoi-4586797.html,"Tiền vệ Rodri chê cầu thủ Scotland dùng tiểu xảo, ngã vờ để câu giờ trong trận thắng Tây Ban Nha tại vòng loại Euro 2024.",2023-03-29 04:38:48,vnexpress,sports,Vietnam,Vietnamese
79,Isaac và dàn runner tài năng tập luyện cho giải chạy Lazada Run,https://vnexpress.net/isaac-va-dan-runner-tai-nang-tap-luyen-cho-giai-chay-lazada-run-4586764.html,"Ca sĩ Isaac, nhà vô địch triathlon Lâm Quang Nhật, Đặng Quốc Sang cùng nhiều VĐV nổi tiếng sẽ tranh tài tại giải chạy Lazada Run ngày 23/4.",2023-03-29 04:30:00,vnexpress,sports,Vietnam,Vietnamese
80,"HLV Park Hang Seo tái xuất, làm việc ở đội bóng Việt Nam?",https://thethao247.vn/432-hlv-park-hang-seo-tai-xuat-lam-viec-o-doi-bong-viet-nam-d282615.html,HLV Park Hang Seo và trợ lý Lee Young Jin nhiều khả năng sẽ về làm việc ở một đội bóng giàu tham vọng tại V-League.,2023-03-29 04:30:00,thethao247,sports,Vietnam,Vietnamese
81,Xác định trọng tài chính đại chiến Chelsea vs Liverpool: The Blues 'khóc ròng',https://thethao247.vn/425-xac-dinh-trong-tai-chinh-dai-chien-chelsea-vs-liverpool-the-blues-khoc-rong-d282541.html,"FA đã chính thức công bố danh tính vị trọng tài sẽ bắt chính ở trận đại chiến giữa Liverpool và Chelsea sắp tới. Đáng chú ý, vị trọng tài này đã gây ra nhiều ""nỗi buồn"" cho The Blues trước đây.",2023-03-29 04:19:00,thethao247,sports,Vietnam,Vietnamese
82,Messi 'cởi nút thắt' để trở lại Barca,https://bongdaplus.vn/tin-chuyen-nhuong/messi-san-sang-giam-luong-de-tro-lai-barcelona-3947542303.html,"Chuyên gia chuyển nhượng Gerard Romero tiết lộ, huyền thoại Lionel Messi của Barcelona sẵn sàng giảm lương để trở lại đội bóng xứ Catalan vào mùa Hè này,",2023-03-29 04:04:59,bongdaplus,sports,Vietnam,Vietnamese
83,Dortmund có 'kế hoạch bí mật' giữ chân Bellingham,https://bongdaplus.vn/bundesliga/dortmund-co-ke-hoach-bi-mat-giu-chan-bellingham-3947582303.html,"Trước sự nhòm ngó của những ông lớn như Man United, Liverpool và Man City, Dortmund được cho là đang có một ""kế hoạch bí mật"" nhằm giữ chân ngôi sao đắt giá Jude Bellingham.",2023-03-29 03:52:58,bongdaplus,sports,Vietnam,Vietnamese
84,Thấy gì từ màn trình diễn của U23 Việt Nam tại U23 Doha Cup 2023?,https://thethao247.vn/73-thay-gi-tu-man-trinh-dien-cua-u23-viet-nam-tai-u23-doha-cup-2023-d282603.html,"U23 Việt Nam có giải đấu thiếu thành công về mặt kết quả, màn trình diễn của thầy trò HLV Troussier cũng khiến nhiều người hâm mộ cảm thấy lo lắng.",2023-03-29 03:18:00,thethao247,sports,Vietnam,Vietnamese
85,Thái Lan thua trận tranh giải Ba U23 Doha Cup,https://vnexpress.net/thai-lan-thua-tran-tranh-giai-ba-u23-doha-cup-4586846.html,"Thái Lan thua Kuwait 0-1 ở trận tranh hạng Ba, trong khi Hàn Quốc đánh bại UAE 3-0 ở chung kết giải giao hữu Doha Cup 2023 tối 28/3.",2023-03-29 02:43:15,vnexpress,sports,Vietnam,Vietnamese
86,Messi lập hat-trick khi Argentina thắng 7-0,https://vnexpress.net/messi-lap-hat-trick-khi-argentina-thang-7-0-4586786.html,"Lionel Messi nâng kỷ lục ghi bàn cho đội tuyển Argentina lên con số 102, trong trận giao hữu thắng Curacao 7-0.",2023-03-29 02:42:28,vnexpress,sports,Vietnam,Vietnamese
87,HLV Troussier: 'Tôi không hối hận sau ba trận thua của U23 Việt Nam',https://vnexpress.net/hlv-troussier-toi-khong-hoi-han-sau-ba-tran-thua-cua-u23-viet-nam-4586825.html,HLV Philippe Troussier khẳng định Việt Nam vẫn đang đi đúng hướng dù toàn thua ở giải giao hữu U23 Doha Cup 2023.,2023-03-29 02:29:16,vnexpress,sports,Vietnam,Vietnamese
88,Việt Nam mất 50-60 HCV ở SEA Games 32 do quy định của chủ nhà Campuchia,https://thethaovanhoa.vn/viet-nam-mat-50-60-hcv-o-sea-games-32-do-quy-dinh-cua-chu-nha-campuchia-20230329083804273.htm,Đoàn thể thao Việt Nam có thể mất tới 50-60 huy chương vàng tại SEA Games 32 ở Campuchia.,2023-03-29 02:19:00,thethaovanhoa,sports,Vietnam,Vietnamese
89,Nadal không xác nhận dự Monte Carlo Masters,https://vnexpress.net/nadal-khong-xac-nhan-du-monte-carlo-masters-4586791.html,"Rafael Nadal bác tin đồn trở lại ở sự kiện Masters 1000 đầu tiên trên sân đất nện, cho biết vẫn đang theo dõi chấn thương hông.",2023-03-29 01:57:23,vnexpress,sports,Vietnam,Vietnamese
90,Alcaraz thắng trận thứ chín liên tiếp,https://vnexpress.net/alcaraz-thang-tran-thu-chin-lien-tiep-4586784.html,"Hạt giống số một Carlos Alcaraz vào tứ kết Miami Open sau khi đánh bại Tommy Paul 6-4, 6-4 tối 28/3.",2023-03-29 01:35:04,vnexpress,sports,Vietnam,Vietnamese
91,Kane đặt mục tiêu 100 bàn cho tuyển Anh,https://vnexpress.net/kane-dat-muc-tieu-100-ban-cho-tuyen-anh-4586718.html,Tiền đạo thủ quân Harry Kane muốn nâng kỷ lục ghi bàn hiện nay cho ĐTQG lên gần gấp đôi.,2023-03-29 01:20:27,vnexpress,sports,Vietnam,Vietnamese
92,Busquets sẽ sớm rời Barca để tới MLS?,https://bongdaplus.vn/tin-chuyen-nhuong/busquets-se-som-roi-barca-de-toi-mls-3947342303.html,"Sergio Busquets sẽ thi đấu ở đâu trong mùa 2023/24? Một câu hỏi chưa thể trả lời vào lúc này. Là bởi, Barca muốn anh ở lại, nhưng những lời mời từ Giải nhà nghề Mỹ (MLS) lại quá hấp dẫn.",2023-03-29 00:41:45,bongdaplus,sports,Vietnam,Vietnamese
93,Mane chỉ trích Nagelsmann ngay trong phòng thay đồ trước mặt đồng đội?,https://bongdaplus.vn/bundesliga/mane-chi-trich-nagelsmann-ngay-trong-phong-thay-do-truoc-mat-dong-doi-3947262303.html,"Nguồn tin từ Đức cho hay, HLV Julian Nagelsmann đã bị Sadio Mane chỉ trích dữ dội trước toàn bộ phòng thay đồ của Bayern Munich trước khi nhận trát sa thải.",2023-03-29 00:18:26,bongdaplus,sports,Vietnam,Vietnamese
94,Barca có thể mất Gavi vào tay Bayern,https://bongdaplus.vn/tin-chuyen-nhuong/barca-co-the-mat-gavi-vao-tay-bayern-3947282303.html,"Sớm bộc lộ được tài năng trong màu áo Barcelona, nhưng tiền vệ Gavi lại đang khiến cho ban lãnh đạo đội bóng chủ quản phải lo lắng.",2023-03-29 00:01:13,bongdaplus,sports,Vietnam,Vietnamese
95,Thấy gì từ thất bại của Đức trước Bỉ?,https://bongdaplus.vn/doi-tuyen-duc/thay-gi-tu-that-bai-2-3-cua-duc-truoc-bi-3947222303.html,Đức đã bị dẫn trước hai bàn trong 9 phút đầu tiên và tỏ ra cực kỳ tệ hại trong phần lớn thời gian của hiệp 1. Dưới đây là những điều rút ra từ màn trình diễn thảm hại này của các học trò HLV Hansi Flick.,2023-03-28 23:58:18,bongdaplus,sports,Vietnam,Vietnamese
96,Đức thua Bỉ trên sân nhà,https://vnexpress.net/duc-thua-bi-tren-san-nha-4586734.html,Tuyển Đức bị dẫn 0-2 chỉ sau chín phút rồi thua 2-3 trong trận giao hữu tại Cologne ngày 28/3.,2023-03-28 23:35:47,vnexpress,sports,Vietnam,Vietnamese
97,Nam Mỹ tạc tượng Messi,https://vnexpress.net/nam-my-tac-tuong-messi-4586620.html,Liên đoàn Bóng đá Nam Mỹ đặt tượng Lionel Messi bên cạnh hai huyền thoại Pele và Diego Maradona.,2023-03-28 23:07:22,vnexpress,sports,Vietnam,Vietnamese
