Key,Doc Num,Frequency,IDF
gia,33,41,4.509860006183766
chủ_quan_tâm,1,1,8.006367567650246
phạm,52,63,4.05512384906882
chủ,83,98,3.587526959853649
tiệm,5,7,6.396929655216146
spa,1,2,8.006367567650246
di_lý,1,1,8.006367567650246
biên,11,17,5.608472294851876
bắt_giữ,14,15,5.367310238034988
tại_gia,1,1,8.006367567650246
lai,15,19,5.298317366548036
khung,4,5,6.620073206530356
tập_thể_dục,4,6,6.620073206530356
mỡ,5,6,6.396929655216146
sức_bền,2,2,7.313220387090301
tác_động,15,16,5.298317366548036
tuyệt_vời,4,5,6.620073206530356
tập,25,33,4.787491742782046
điện,61,116,3.8954937034769355
chích,2,3,7.313220387090301
cá,22,33,4.915325114291931
ao,2,3,7.313220387090301
h,5,6,6.396929655216146
sào,1,1,8.006367567650246
gắn,13,13,5.44141821018871
sợi,6,7,6.214608098422191
dây_điện,3,3,6.907755278982137
nấm_rơm,1,3,8.006367567650246
kho,19,27,5.061928588483807
tiêu,12,15,5.521460917862246
chay,1,1,8.006367567650246
đơn_giản,19,21,5.061928588483807
hấp_dẫn,17,18,5.173154223594031
đậm_đà,3,3,6.907755278982137
thơm,10,11,5.703782474656201
ăn_chay,4,4,6.620073206530356
công_thức,4,7,6.620073206530356
vietnamnet,1,1,8.006367567650246
12,44,56,4.222177933731985
khắc_tinh,1,1,8.006367567650246
mắc,29,38,4.639071737663773
thông_tin,86,121,3.552020271396739
bv,1,1,8.006367567650246
bạch,3,5,6.907755278982137
mai,21,25,4.961845129926823
toàn_bộ,12,13,5.521460917862246
bệnh_nhi,1,1,8.006367567650246
xét_nghiệm,2,2,7.313220387090301
viện,16,18,5.233778845410465
trương,14,20,5.367310238034988
đình,14,20,5.367310238034988
martin,2,3,7.313220387090301
mái,7,9,6.060457418594933
huyền_thoại,9,10,5.809142990314028
mma,5,8,6.396929655216146
283,18,19,5.115995809754082
võ_sĩ,6,9,6.214608098422191
danh_tiếng,5,6,6.396929655216146
bậc,20,22,5.0106352940962555
võ,32,43,4.54063166485052
cung,15,22,5.298317366548036
hữu,11,12,5.608472294851876
toàn,29,34,4.639071737663773
kế,6,7,6.214608098422191
nhơn,4,6,6.620073206530356
shadow,2,2,7.313220387090301
entertainment,1,1,8.006367567650246
chính_thức,58,67,3.9459245571038273
quản_lý,35,52,4.451019506160833
làng,14,16,5.367310238034988
đt,37,60,4.395449655006022
tầm,26,27,4.748271029628765
thất_bại,16,18,5.233778845410465
tỷ_số,3,5,6.907755278982137
bỉ,8,10,5.926926025970411
trận,58,72,3.9459245571038273
giao_hữu,18,24,5.115995809754082
thua,21,29,4.961845129926823
báo_động,3,4,6.907755278982137
cỗ,4,4,6.620073206530356
xe_tăng,3,5,6.907755278982137
tiến_bộ,9,9,5.809142990314028
vck,11,13,5.608472294851876
euro,12,15,5.521460917862246
2024,29,33,4.639071737663773
cò,3,4,6.907755278982137
châu,94,124,3.463072785380243
âu,40,52,4.31748811353631
hlv,92,150,3.4845789906012063
troussier,28,45,4.674163057475043
môi_giới,6,8,6.214608098422191
bóng_đá,61,79,3.8954937034769355
chú_ý,37,38,4.395449655006022
bại_tướng,1,1,8.006367567650246
niềm,12,12,5.521460917862246
tự_hào,3,3,6.907755278982137
malaysia,9,11,5.809142990314028
ấn_tượng,22,24,4.915325114291931
fifa,15,21,5.298317366548036
days,3,3,6.907755278982137
nagelsmann,8,14,5.926926025970411
tuchel,8,15,5.926926025970411
bayern,17,26,5.173154223594031
julian,7,7,6.060457418594933
lôi,2,2,7.313220387090301
câu_chuyện,14,16,5.367310238034988
thomas,8,8,5.926926025970411
tân,19,27,5.061928588483807
trưởng,11,11,5.608472294851876
hùm,5,5,6.396929655216146
xám,6,6,6.214608098422191
lpga,1,2,8.006367567650246
tour,7,10,6.060457418594933
giải,94,121,3.463072785380243
singapore,11,16,5.608472294851876
thái,59,93,3.928830123744527
lan,71,111,3.7436876906089314
lịch,15,21,5.298317366548036
mơ,14,15,5.367310238034988
đuổi,6,7,6.214608098422191
kịp,5,5,6.396929655216146
tát,2,2,7.313220387090301
uae,4,6,6.620073206530356
khuôn_khổ,12,12,5.521460917862246
u23,31,64,4.5723803631651005
tuột,4,4,6.620073206530356
hạng,27,32,4.710530701645918
issara,2,2,7.313220387090301
sritaro,2,2,7.313220387090301
kuwait,2,2,7.313220387090301
doha,19,20,5.061928588483807
cup,27,32,4.710530701645918
lion,3,4,6.907755278982137
championship,5,7,6.396929655216146
vtvcab,2,2,7.313220387090301
tâm_điểm,8,9,5.926926025970411
sự_kiện,25,26,4.787491742782046
diễn,64,70,3.847484484290575
so_găng,1,1,8.006367567650246
quái_vật,2,2,7.313220387090301
nâu,2,2,7.313220387090301
trần,49,69,4.11454726953962
quang,25,37,4.787491742782046
lộc,12,16,5.521460917862246
rồng,5,8,6.396929655216146
hoa,47,68,4.156219965940188
lý,21,28,4.961845129926823
tiểu_long,3,4,6.907755278982137
pga,1,2,8.006367567650246
sân,27,31,4.710530701645918
tiger,1,2,8.006367567650246
woods,1,2,8.006367567650246
thiết_kế,20,23,5.0106352940962555
worldwide,1,1,8.006367567650246
technology,1,1,8.006367567650246
el,3,5,6.907755278982137
cardonal,1,1,8.006367567650246
mexico,7,15,6.060457418594933
mu_chơi,1,1,8.006367567650246
trên_cơ,1,1,8.006367567650246
chốt,23,27,4.870873351721097
bom,5,7,6.396929655216146
đối_tác,8,9,5.926926025970411
khó_lòng,6,6,6.214608098422191
từ_chối,14,16,5.367310238034988
mu,24,29,4.8283137373023015
cao_tay,2,2,7.313220387090301
thị_trường,134,194,3.1085277676993353
động_thái,18,19,5.115995809754082
ten,14,21,5.367310238034988
hag,12,19,5.521460917862246
102,3,3,6.907755278982137
bàn,23,28,4.870873351721097
messi,36,66,4.422848629194137
argentina,11,17,5.608472294851876
47,4,4,6.620073206530356
chất_lượng,30,36,4.605170185988092
đối_thủ,20,25,5.0106352940962555
cầu_thủ,34,43,4.480007043034085
ghi,16,19,5.233778845410465
cristiano,6,6,6.214608098422191
ronaldo,11,18,5.608472294851876
ali,1,1,8.006367567650246
daei,1,1,8.006367567650246
man,20,31,5.0106352940962555
city,15,21,5.298317366548036
nhắm,8,8,5.926926025970411
tây_ban,10,16,5.703782474656201
nha,14,22,5.367310238034988
chỗ,5,5,6.396929655216146
gundogan,1,1,8.006367567650246
silva,1,1,8.006367567650246
theo_dõi,16,20,5.233778845410465
gabri,1,1,8.006367567650246
veiga,1,1,8.006367567650246
celta,1,1,8.006367567650246
vigo,1,1,8.006367567650246
phương_án,20,25,5.0106352940962555
tiềm_năng,15,17,5.298317366548036
tăng_cường,18,20,5.115995809754082
sức_mạnh,8,9,5.926926025970411
tuyến,17,27,5.173154223594031
mạnh_miệng,1,1,8.006367567650246
scotland,3,6,6.907755278982137
luis,4,7,6.620073206530356
de,9,13,5.809142990314028
fuente,1,1,8.006367567650246
tuyên_bố,26,27,4.748271029628765
phong_cách,15,15,5.298317366548036
vòng_loại,23,29,4.870873351721097
rodri,1,2,8.006367567650246
lối,10,12,5.703782474656201
rác_rưởi,1,1,8.006367567650246
chê,19,22,5.061928588483807
tiểu_xảo,1,1,8.006367567650246
ngã,26,33,4.748271029628765
vờ,1,1,8.006367567650246
câu,37,44,4.395449655006022
thắng,31,35,4.5723803631651005
isaac,1,2,8.006367567650246
dàn,12,14,5.521460917862246
runner,6,8,6.214608098422191
tài_năng,8,9,5.926926025970411
tập_luyện,8,11,5.926926025970411
lazada,5,11,6.396929655216146
run,4,6,6.620073206530356
ca_sĩ,39,52,4.3428059215206005
triathlon,1,1,8.006367567650246
lâm,17,26,5.173154223594031
nhật,39,55,4.3428059215206005
đặng,5,7,6.396929655216146
vđv,6,6,6.214608098422191
nổi_tiếng,37,41,4.395449655006022
tranh,11,12,5.608472294851876
tài,12,13,5.521460917862246
234,1,1,8.006367567650246
park,20,30,5.0106352940962555
hang,11,17,5.608472294851876
seo,7,10,6.060457418594933
tái_xuất,7,7,6.060457418594933
hang_seo,2,2,7.313220387090301
trợ_lý,5,7,6.396929655216146
lee,7,11,6.060457418594933
young,3,3,6.907755278982137
jin,5,7,6.396929655216146
tham_vọng,9,10,5.809142990314028
v,27,41,4.710530701645918
league,30,44,4.605170185988092
xác_định,18,18,5.115995809754082
trọng_tài_chính,2,2,7.313220387090301
đại_chiến,10,13,5.703782474656201
chelsea,19,36,5.061928588483807
vs,31,65,4.5723803631651005
liverpool,13,21,5.44141821018871
the,26,36,4.748271029628765
blues,4,5,6.620073206530356
ròng,14,20,5.367310238034988
fa,1,1,8.006367567650246
danh_tính,7,7,6.060457418594933
trọng_tài,6,9,6.214608098422191
cởi,4,4,6.620073206530356
nút,8,10,5.926926025970411
thắt,11,11,5.608472294851876
barca,10,17,5.703782474656201
chuyên_gia,53,61,4.036075654098125
gerard,2,2,7.313220387090301
romero,1,1,8.006367567650246
tiết_lộ,29,32,4.639071737663773
lionel,20,21,5.0106352940962555
barcelona,11,17,5.608472294851876
lương,43,62,4.245167451956684
xứ,17,20,5.173154223594031
catalan,1,1,8.006367567650246
dortmund,4,7,6.620073206530356
bí_mật,15,18,5.298317366548036
giữ_chân,2,3,7.313220387090301
bellingham,1,2,8.006367567650246
nhòm_ngó,1,1,8.006367567650246
united,13,13,5.44141821018871
ngôi_sao,22,23,4.915325114291931
đắt_giá,1,1,8.006367567650246
jude,1,1,8.006367567650246
trình_diễn,5,6,6.396929655216146
giải_đấu,9,9,5.809142990314028
thành_công,52,57,4.05512384906882
mặt,33,37,4.509860006183766
thầy,18,21,5.115995809754082
trò,17,19,5.173154223594031
lo_lắng,18,20,5.115995809754082
hàn,24,28,4.8283137373023015
đánh_bại,8,8,5.926926025970411
chung_kết,6,8,6.214608098422191
hat,6,7,6.214608098422191
trick,6,7,6.214608098422191
7,84,105,3.575550768806933
kỷ_lục,27,34,4.710530701645918
ghi_bàn,5,9,6.396929655216146
curacao,2,2,7.313220387090301
philippe,13,17,5.44141821018871
hướng,30,31,4.605170185988092
50,20,23,5.0106352940962555
hcv,4,5,6.620073206530356
sea,41,67,4.292795500945939
games,40,67,4.31748811353631
32,47,72,4.156219965940188
campuchia,26,35,4.748271029628765
đoàn_thể_thao,4,5,6.620073206530356
nadal,3,6,6.907755278982137
xác_nhận,15,16,5.298317366548036
monte,2,3,7.313220387090301
carlo,3,4,6.907755278982137
masters,5,11,6.396929655216146
rafael,3,3,6.907755278982137
tin_đồn,10,15,5.703782474656201
nện,2,2,7.313220387090301
chấn_thương,13,17,5.44141821018871
hông,1,1,8.006367567650246
alcaraz,4,8,6.620073206530356
chín,4,5,6.620073206530356
hạt_giống,8,12,5.926926025970411
carlos,4,5,6.620073206530356
tứ_kết,2,2,7.313220387090301
miami,3,5,6.907755278982137
open,2,2,7.313220387090301
tommy,1,1,8.006367567650246
paul,1,1,8.006367567650246
kane,5,9,6.396929655216146
mục_tiêu,48,56,4.135166556742356
tuyển,22,26,4.915325114291931
tiền_đạo,26,28,4.748271029628765
thủ_quân,3,3,6.907755278982137
harry,8,12,5.926926025970411
đtqg,3,3,6.907755278982137
gấp,27,33,4.710530701645918
busquets,1,2,8.006367567650246
mls,3,5,6.907755278982137
sergio,3,4,6.907755278982137
202324,1,1,8.006367567650246
thể,14,17,5.367310238034988
nhà_nghề,2,2,7.313220387090301
mane,1,2,8.006367567650246
chỉ_trích,17,26,5.173154223594031
thay,19,20,5.061928588483807
đồ,40,50,4.31748811353631
đồng_đội,6,6,6.214608098422191
sadio,1,1,8.006367567650246
dữ_dội,6,7,6.214608098422191
thay_đồ,1,1,8.006367567650246
munich,9,10,5.809142990314028
trát,2,2,7.313220387090301
sa_thải,11,15,5.608472294851876
gavi,1,2,8.006367567650246
bộc_lộ,1,1,8.006367567650246
áo,11,14,5.608472294851876
ban,46,57,4.177726171161152
lãnh_đạo,45,52,4.199705077879927
chủ_quản,4,5,6.620073206530356
9,52,59,4.05512384906882
phút,26,26,4.748271029628765
tỏ,6,6,6.214608098422191
cực_kỳ,9,9,5.809142990314028
tệ_hại,1,1,8.006367567650246
hiệp,3,6,6.907755278982137
rút,20,25,5.0106352940962555
thảm_hại,2,2,7.313220387090301
học_trò,9,9,5.809142990314028
hansi,1,1,8.006367567650246
flick,1,1,8.006367567650246
sân_nhà,9,9,5.809142990314028
cologne,1,1,8.006367567650246
tạc,1,1,8.006367567650246
tượng,2,4,7.313220387090301
liên_đoàn,6,7,6.214608098422191
pele,1,1,8.006367567650246
diego,1,1,8.006367567650246
maradona,1,1,8.006367567650246
300,21,31,4.961845129926823
quốc_tế,53,73,4.036075654098125
vnexpress,4,5,6.620073206530356
marathon,3,4,6.907755278982137
huế,20,34,5.0106352940962555
164,1,1,8.006367567650246
thu_hút,31,32,4.5723803631651005
80,17,20,5.173154223594031
cự_ly,3,3,6.907755278982137
21,14,16,5.367310238034988
42km,1,1,8.006367567650246
kyrgyzstan,2,5,7.313220387090301
11m,3,3,6.907755278982137
hỏng,4,4,6.620073206530356
luân_lưu,3,3,6.907755278982137
đội_hình,8,11,5.926926025970411
cực,46,56,4.177726171161152
cải_tổ,1,1,8.006367567650246
mạnh_mẽ,17,17,5.173154223594031
sun,3,3,6.907755278982137
stamford,4,4,6.620073206530356
bridge,4,4,6.620073206530356
trao,22,24,4.915325114291931
cống_hiến,16,27,5.233778845410465
lĩnh_vực,30,31,4.605170185988092
thể_thao,22,32,4.915325114291931
g,6,7,6.214608098422191
cổng,5,8,6.396929655216146
bình_chọn,6,7,6.214608098422191
trực_tuyến,12,15,5.521460917862246
vòng,53,66,4.036075654098125
hệ_thống,29,35,4.639071737663773
bvote,1,1,8.006367567650246
đóng,38,44,4.368781407923861
20h00,1,1,8.006367567650246
2732023,2,2,7.313220387090301
bầu_chọn,1,1,8.006367567650246
bứt_phá,3,3,6.907755278982137
oanh,7,12,6.060457418594933
khuất,4,4,6.620073206530356
khang,6,9,6.214608098422191
hạng_mục,6,7,6.214608098422191
gương_mặt,14,17,5.367310238034988
danh_hiệu,6,7,6.214608098422191
scott,1,1,8.006367567650246
mctominay,1,1,8.006367567650246
đúp,5,6,6.396929655216146
lượt,15,21,5.298317366548036
bảng,41,64,4.292795500945939
a,28,32,4.674163057475043
đương_kim,6,6,6.214608098422191
aff,7,12,6.060457418594933
cách_biệt,1,1,8.006367567650246
435,1,1,8.006367567650246
km,11,11,5.608472294851876
48,2,3,7.313220387090301
camille,1,1,8.006367567650246
herron,1,1,8.006367567650246
41,4,5,6.620073206530356
1088,1,1,8.006367567650246
lặp,2,2,7.313220387090301
400m,1,1,8.006367567650246
ngất_xỉu,1,1,8.006367567650246
diễn_tập,3,6,6.907755278982137
khai_mạc,4,4,6.620073206530356
tình_nguyện_viên,2,2,7.313220387090301
rắc_rối,5,5,6.396929655216146
nóng,33,41,4.509860006183766
rashford,4,5,6.620073206530356
đề_nghị,24,29,4.8283137373023015
khủng,16,17,5.233778845410465
marcus,3,3,6.907755278982137
kiếm,36,42,4.422848629194137
tiền,167,213,2.888373755233492
premier,6,8,6.214608098422191
sane,1,2,8.006367567650246
trọn,8,9,5.926926025970411
sút,8,8,5.926926025970411
mông,5,10,6.396929655216146
sửng_sốt,2,2,7.313220387090301
leroy,1,1,8.006367567650246
bavaria,2,2,7.313220387090301
thuỳ,3,6,6.907755278982137
đầu_vào,2,2,7.313220387090301
top,33,42,4.509860006183766
thế_giới_chức,1,1,8.006367567650246
vietnam,13,18,5.44141821018871
international,6,6,6.214608098422191
challenge,2,3,7.313220387090301
tay_vợt,4,4,6.620073206530356
bwf,1,1,8.006367567650246
xướng,2,2,7.313220387090301
danh,10,12,5.703782474656201
chỉ_huy,3,5,6.907755278982137
chủ_tịch,58,80,3.9459245571038273
lđbđ,5,6,6.396929655216146
alejandro,1,1,8.006367567650246
dominguez,1,1,8.006367567650246
siêu_sao,5,5,6.396929655216146
gậy,2,2,7.313220387090301
tượng_trưng,1,1,8.006367567650246
leandro,1,2,8.006367567650246
trossard,1,2,8.006367567650246
vô_danh,1,1,8.006367567650246
họng,3,3,6.907755278982137
súng,8,14,5.926926025970411
arsenal,6,11,6.214608098422191
đúc_rút,2,2,7.313220387090301
kinh_nghiệm,15,16,5.298317366548036
tình_cảm,9,9,5.809142990314028
khuyên,8,8,5.926926025970411
nội,19,20,5.061928588483807
thăng_hoa,6,6,6.214608098422191
giải_mã,4,4,6.620073206530356
futsal,4,11,6.620073206530356
vđqg,5,6,6.396929655216146
tân_binh,3,3,6.907755278982137
hdbank,10,18,5.703782474656201
nối,8,8,5.926926025970411
mạch,8,8,5.926926025970411
chạm_trán,7,8,6.060457418594933
cựu_vương,2,2,7.313220387090301
savinest,1,1,8.006367567650246
khánh,12,18,5.521460917862246
hoà,5,8,6.396929655216146
29,22,33,4.915325114291931
clb,36,46,4.422848629194137
chuyên_nghiệp,6,6,6.214608098422191
góp,5,7,6.396929655216146
chiêu,21,23,4.961845129926823
mộ,11,14,5.608472294851876
tự_quyết_định,1,1,8.006367567650246
mbappe,3,5,6.907755278982137
tiến_cử,1,1,8.006367567650246
kolo,1,2,8.006367567650246
muani,1,2,8.006367567650246
kylian,2,2,7.313220387090301
toàn_diện,12,13,5.521460917862246
pháp,28,39,4.674163057475043
randal,1,1,8.006367567650246
thể_hiện,17,18,5.173154223594031
vai_trò,12,14,5.521460917862246
hà_lan,2,3,7.313220387090301
video,27,32,4.710530701645918
kêu_gọi,8,10,5.926926025970411
nhiệt_tình,5,5,6.396929655216146
thở,3,3,6.907755278982137
hội,51,84,4.074541934925921
chân,30,37,4.605170185988092
nữ_giới,4,6,6.620073206530356
273,9,10,5.809142990314028
adidas,3,5,6.907755278982137
cộng_đồng,23,23,4.870873351721097
runners,1,2,8.006367567650246
saigon,1,1,8.006367567650246
chương_trình,51,62,4.074541934925921
nhận_thức,5,5,6.396929655216146
môi_trường,25,32,4.787491742782046
vận_động,6,9,6.214608098422191
định,24,35,4.8283137373023015
bình_thạnh,5,5,6.396929655216146
chuỗi,25,30,4.787491742782046
dự_án,84,132,3.575550768806933
with,1,1,8.006367567650246
women,1,1,8.006367567650246
we,2,3,7.313220387090301
quy_tụ,4,4,6.620073206530356
200,34,45,4.480007043034085
180,7,8,6.060457418594933
tài_tử,6,8,6.214608098422191
đổ_bộ,2,3,7.313220387090301
sân_cỏ,3,3,6.907755278982137
phụ,7,9,6.060457418594933
tấu,1,1,8.006367567650246
hài,2,2,7.313220387090301
đẹp_trai,1,1,8.006367567650246
tuần,43,47,4.245167451956684
đông_đảo,6,6,6.214608098422191
showbiz,8,8,5.926926025970411
góp_mặt,7,8,6.060457418594933
đình_đám,14,14,5.367310238034988
náo_loạn,2,2,7.313220387090301
tê_liệt,6,7,6.214608098422191
bao_vây,1,1,8.006367567650246
khách_sạn,13,18,5.44141821018871
vinh_danh,7,10,6.060457418594933
trụ_sở,11,13,5.608472294851876
conmebol,1,1,8.006367567650246
choupo,1,2,8.006367567650246
moting,1,2,8.006367567650246
duyên,7,7,6.060457418594933
trời,23,28,4.870873351721097
cựu,56,75,3.9810158769150976
thuyền_trưởng,4,4,6.620073206530356
tái_ngộ,4,5,6.620073206530356
eric,5,6,6.396929655216146
maxim,1,1,8.006367567650246
nhẵn_mặt,2,2,7.313220387090301
quá_khứ,8,8,5.926926025970411
táo_bạo,2,3,7.313220387090301
cờ,5,6,6.396929655216146
